text,is_offensive
Me encantó la diversidad de artistas en Cruïlla. Una experiencia única.,0
Cruïlla 2024 tuvo el mejor cartel hasta ahora. Muy bien organizado y divertido.,0
"El Festival Cruïlla fue alucinante: la comida, la música, la gente. ¡Fin de semana perfecto!",0
¿Por qué los inmigrantes hacen del festival una broma el Cruïlla.,1
Odio que las personas trans son repugnantes en el Cruïlla.,1
Es horrible que los inmigrantes hacen del festival una broma el Cruïlla.,1
Recién vuelvo de Cruïlla. Cansado pero feliz. ¡Ya quiero volver el próximo año!,0
¿Por qué los latinos hacen del festival una broma el Cruïlla.,1
Es horrible que los latinos son una plaga en el Cruïlla.,1
¿Por qué los asiáticos deberían ser expulsados de el Cruïlla.,1
Descubrí buena música indie en Cruïlla. Me encantó ver nuevos artistas.,0
Odio que los asiáticos son una plaga en el Cruïlla.,1
No soporto que las personas con discapacidad son una plaga en el Cruïlla.,1
La comida en los puestos de Cruïlla estuvo increíble este año. ¡Recomiendo los sabores locales!,0
No soporto que las personas trans no deberían estar en el Cruïlla.,1
¿Por qué los asiáticos son una plaga en el Cruïlla.,1
"No fue mi edición favorita de Cruïlla, pero igual lo disfruté.",0
Es horrible que los gays deberían ser expulsados de el Cruïlla.,1
¿Por qué los gays hacen del festival una broma el Cruïlla.,1
Es horrible que los latinos están arruinando el Cruïlla.,1
No soporto que los inmigrantes me dan asco en el Cruïlla.,1
Me encantó la diversidad de artistas en Cruïlla. Una experiencia única.,0
Descubrí buena música indie en Cruïlla. Me encantó ver nuevos artistas.,0
"El Festival Cruïlla fue alucinante: la comida, la música, la gente. ¡Fin de semana perfecto!",0
Descubrí buena música indie en Cruïlla. Me encantó ver nuevos artistas.,0
Descubrí buena música indie en Cruïlla. Me encantó ver nuevos artistas.,0
¿Por qué los asiáticos son una plaga en el Cruïlla.,1
Lo pasé increíble en el Cruïlla este año. El ambiente fue espectacular.,0
¿Por qué las mujeres arruinaron mi noche en el Cruïlla.,1
"No fue mi edición favorita de Cruïlla, pero igual lo disfruté.",0
¿Por qué los gays son repugnantes en el Cruïlla.,1
Recién vuelvo de Cruïlla. Cansado pero feliz. ¡Ya quiero volver el próximo año!,0
"No fue mi edición favorita de Cruïlla, pero igual lo disfruté.",0
No soporto que las personas con discapacidad deberían ser expulsados de el Cruïlla.,1
Me encantó la diversidad de artistas en Cruïlla. Una experiencia única.,0
¿Por qué los latinos deberían ser expulsados de el Cruïlla.,1
Es horrible que los gays están arruinando el Cruïlla.,1
"No fue mi edición favorita de Cruïlla, pero igual lo disfruté.",0
Cruïlla 2024 tuvo el mejor cartel hasta ahora. Muy bien organizado y divertido.,0
Cruïlla 2024 tuvo el mejor cartel hasta ahora. Muy bien organizado y divertido.,0
Es horrible que las personas con discapacidad están arruinando el Cruïlla.,1
¿Por qué las personas con discapacidad no deberían estar en el Cruïlla.,1
Lo pasé increíble en el Cruïlla este año. El ambiente fue espectacular.,0
La comida en los puestos de Cruïlla estuvo increíble este año. ¡Recomiendo los sabores locales!,0
"El Festival Cruïlla fue alucinante: la comida, la música, la gente. ¡Fin de semana perfecto!",0
Odio que las personas de color hacen del festival una broma el Cruïlla.,1
Recién vuelvo de Cruïlla. Cansado pero feliz. ¡Ya quiero volver el próximo año!,0
Odio que los latinos no deberían estar en el Cruïlla.,1
Odio que las personas trans son una plaga en el Cruïlla.,1
¿Por qué los negros son repugnantes en el Cruïlla.,1
Lo pasé increíble en el Cruïlla este año. El ambiente fue espectacular.,0
¿Por qué las personas trans me dan asco en el Cruïlla.,1
Es horrible que los latinos hacen del festival una broma el Cruïlla.,1
Lo pasé increíble en el Cruïlla este año. El ambiente fue espectacular.,0
"No fue mi edición favorita de Cruïlla, pero igual lo disfruté.",0
"No fue mi edición favorita de Cruïlla, pero igual lo disfruté.",0
Odio que los inmigrantes arruinaron mi noche en el Cruïlla.,1
No soporto que los negros son repugnantes en el Cruïlla.,1
Descubrí buena música indie en Cruïlla. Me encantó ver nuevos artistas.,0
Recién vuelvo de Cruïlla. Cansado pero feliz. ¡Ya quiero volver el próximo año!,0
La comida en los puestos de Cruïlla estuvo increíble este año. ¡Recomiendo los sabores locales!,0
Es horrible que los no binarios son repugnantes en el Cruïlla.,1
Recién vuelvo de Cruïlla. Cansado pero feliz. ¡Ya quiero volver el próximo año!,0
Odio que las mujeres están arruinando el Cruïlla.,1
Lo pasé increíble en el Cruïlla este año. El ambiente fue espectacular.,0
Odio que las personas con discapacidad son una plaga en el Cruïlla.,1
No soporto que las personas trans arruinaron mi noche en el Cruïlla.,1
"El Festival Cruïlla fue alucinante: la comida, la música, la gente. ¡Fin de semana perfecto!",0
No soporto que los no binarios son repugnantes en el Cruïlla.,1
Odio que los negros no deberían estar en el Cruïlla.,1
No soporto que los negros son una plaga en el Cruïlla.,1
Es horrible que las mujeres son repugnantes en el Cruïlla.,1
¿Por qué los no binarios son repugnantes en el Cruïlla.,1
"El Festival Cruïlla fue alucinante: la comida, la música, la gente. ¡Fin de semana perfecto!",0
Es horrible que los gays son una plaga en el Cruïlla.,1
Cruïlla 2024 tuvo el mejor cartel hasta ahora. Muy bien organizado y divertido.,0
El ambiente en Cruïlla siempre es tan acogedor e inclusivo.,0
Cruïlla 2024 tuvo el mejor cartel hasta ahora. Muy bien organizado y divertido.,0
Odio que las personas con discapacidad son una plaga en el Cruïlla.,1
Cruïlla 2024 tuvo el mejor cartel hasta ahora. Muy bien organizado y divertido.,0
Es horrible que los asiáticos son una plaga en el Cruïlla.,1
Es horrible que las personas con discapacidad son una plaga en el Cruïlla.,1
Un día tranquilo en Cruïlla con amigos. Disfrutamos mucho de los espectáculos de comedia.,0
Descubrí buena música indie en Cruïlla. Me encantó ver nuevos artistas.,0
"El Festival Cruïlla fue alucinante: la comida, la música, la gente. ¡Fin de semana perfecto!",0
Es horrible que los inmigrantes hacen del festival una broma el Cruïlla.,1
La comida en los puestos de Cruïlla estuvo increíble este año. ¡Recomiendo los sabores locales!,0
La comida en los puestos de Cruïlla estuvo increíble este año. ¡Recomiendo los sabores locales!,0
Odio que los gays no deberían estar en el Cruïlla.,1
Odio que las personas de color no deberían estar en el Cruïlla.,1
"El Festival Cruïlla fue alucinante: la comida, la música, la gente. ¡Fin de semana perfecto!",0
Recién vuelvo de Cruïlla. Cansado pero feliz. ¡Ya quiero volver el próximo año!,0
La comida en los puestos de Cruïlla estuvo increíble este año. ¡Recomiendo los sabores locales!,0
Un día tranquilo en Cruïlla con amigos. Disfrutamos mucho de los espectáculos de comedia.,0
No soporto que los gays están arruinando el Cruïlla.,1
"El Festival Cruïlla fue alucinante: la comida, la música, la gente. ¡Fin de semana perfecto!",0
¿Por qué las mujeres son una plaga en el Cruïlla.,1
"No fue mi edición favorita de Cruïlla, pero igual lo disfruté.",0
Recién vuelvo de Cruïlla. Cansado pero feliz. ¡Ya quiero volver el próximo año!,0
Odio que los negros están arruinando el Cruïlla.,1
¿Por qué las personas de color están arruinando el Cruïlla.,1
Recién vuelvo de Cruïlla. Cansado pero feliz. ¡Ya quiero volver el próximo año!,0
Odio que las personas de color están arruinando el Cruïlla.,1
Es horrible que los gays arruinaron mi noche en el Cruïlla.,1
¿Por qué las personas de color son repugnantes en el Cruïlla.,1
No soporto que los negros arruinaron mi noche en el Cruïlla.,1
La comida en los puestos de Cruïlla estuvo increíble este año. ¡Recomiendo los sabores locales!,0
¿Por qué las personas trans me dan asco en el Cruïlla.,1
"El Festival Cruïlla fue alucinante: la comida, la música, la gente. ¡Fin de semana perfecto!",0
Odio que las personas trans están arruinando el Cruïlla.,1
Es horrible que los asiáticos me dan asco en el Cruïlla.,1
Descubrí buena música indie en Cruïlla. Me encantó ver nuevos artistas.,0
¿Por qué las personas de color arruinaron mi noche en el Cruïlla.,1
No soporto que las personas con discapacidad son repugnantes en el Cruïlla.,1
Es horrible que los negros me dan asco en el Cruïlla.,1
Es horrible que los no binarios son repugnantes en el Cruïlla.,1
No soporto que los inmigrantes están arruinando el Cruïlla.,1
No soporto que los latinos hacen del festival una broma el Cruïlla.,1
Recién vuelvo de Cruïlla. Cansado pero feliz. ¡Ya quiero volver el próximo año!,0
No soporto que las mujeres son una plaga en el Cruïlla.,1
No soporto que los inmigrantes están arruinando el Cruïlla.,1
No soporto que los asiáticos deberían ser expulsados de el Cruïlla.,1
Es horrible que los gays hacen del festival una broma el Cruïlla.,1
Lo pasé increíble en el Cruïlla este año. El ambiente fue espectacular.,0
Es horrible que las personas con discapacidad me dan asco en el Cruïlla.,1
Es horrible que los asiáticos son una plaga en el Cruïlla.,1
La comida en los puestos de Cruïlla estuvo increíble este año. ¡Recomiendo los sabores locales!,0
Es horrible que los gays deberían ser expulsados de el Cruïlla.,1
Lo pasé increíble en el Cruïlla este año. El ambiente fue espectacular.,0
La comida en los puestos de Cruïlla estuvo increíble este año. ¡Recomiendo los sabores locales!,0
Me encantó la diversidad de artistas en Cruïlla. Una experiencia única.,0
No soporto que los asiáticos me dan asco en el Cruïlla.,1
Recién vuelvo de Cruïlla. Cansado pero feliz. ¡Ya quiero volver el próximo año!,0
Es horrible que los negros están arruinando el Cruïlla.,1
Odio que los gays hacen del festival una broma el Cruïlla.,1
Odio que las personas trans son una plaga en el Cruïlla.,1
Es horrible que las personas trans me dan asco en el Cruïlla.,1
¿Por qué los gays están arruinando el Cruïlla.,1
Descubrí buena música indie en Cruïlla. Me encantó ver nuevos artistas.,0
"No fue mi edición favorita de Cruïlla, pero igual lo disfruté.",0
Odio que los negros arruinaron mi noche en el Cruïlla.,1
El ambiente en Cruïlla siempre es tan acogedor e inclusivo.,0
Es horrible que los asiáticos no deberían estar en el Cruïlla.,1
Me encantó la diversidad de artistas en Cruïlla. Una experiencia única.,0
Un día tranquilo en Cruïlla con amigos. Disfrutamos mucho de los espectáculos de comedia.,0
Odio que los asiáticos son una plaga en el Cruïlla.,1
Recién vuelvo de Cruïlla. Cansado pero feliz. ¡Ya quiero volver el próximo año!,0
Me encantó la diversidad de artistas en Cruïlla. Una experiencia única.,0
Odio que los gays me dan asco en el Cruïlla.,1
No soporto que las personas trans deberían ser expulsados de el Cruïlla.,1
Es horrible que los asiáticos me dan asco en el Cruïlla.,1
Un día tranquilo en Cruïlla con amigos. Disfrutamos mucho de los espectáculos de comedia.,0
Lo pasé increíble en el Cruïlla este año. El ambiente fue espectacular.,0
Odio que las personas de color deberían ser expulsados de el Cruïlla.,1
La comida en los puestos de Cruïlla estuvo increíble este año. ¡Recomiendo los sabores locales!,0
No soporto que los inmigrantes hacen del festival una broma el Cruïlla.,1
"El Festival Cruïlla fue alucinante: la comida, la música, la gente. ¡Fin de semana perfecto!",0
"No fue mi edición favorita de Cruïlla, pero igual lo disfruté.",0
¿Por qué las personas trans no deberían estar en el Cruïlla.,1
Un día tranquilo en Cruïlla con amigos. Disfrutamos mucho de los espectáculos de comedia.,0
No soporto que los asiáticos me dan asco en el Cruïlla.,1
¿Por qué los inmigrantes hacen del festival una broma el Cruïlla.,1
¿Por qué los negros hacen del festival una broma el Cruïlla.,1
Lo pasé increíble en el Cruïlla este año. El ambiente fue espectacular.,0
"El Festival Cruïlla fue alucinante: la comida, la música, la gente. ¡Fin de semana perfecto!",0
Descubrí buena música indie en Cruïlla. Me encantó ver nuevos artistas.,0
"El Festival Cruïlla fue alucinante: la comida, la música, la gente. ¡Fin de semana perfecto!",0
Odio que las mujeres deberían ser expulsados de el Cruïlla.,1
La comida en los puestos de Cruïlla estuvo increíble este año. ¡Recomiendo los sabores locales!,0
Lo pasé increíble en el Cruïlla este año. El ambiente fue espectacular.,0
No soporto que los negros me dan asco en el Cruïlla.,1
No soporto que los gays me dan asco en el Cruïlla.,1
Descubrí buena música indie en Cruïlla. Me encantó ver nuevos artistas.,0
Un día tranquilo en Cruïlla con amigos. Disfrutamos mucho de los espectáculos de comedia.,0
¿Por qué los gays deberían ser expulsados de el Cruïlla.,1
Es horrible que las mujeres son repugnantes en el Cruïlla.,1
Cruïlla 2024 tuvo el mejor cartel hasta ahora. Muy bien organizado y divertido.,0
El ambiente en Cruïlla siempre es tan acogedor e inclusivo.,0
"El Festival Cruïlla fue alucinante: la comida, la música, la gente. ¡Fin de semana perfecto!",0
No soporto que los no binarios hacen del festival una broma el Cruïlla.,1
"No fue mi edición favorita de Cruïlla, pero igual lo disfruté.",0
No soporto que los inmigrantes me dan asco en el Cruïlla.,1
Me encantó la diversidad de artistas en Cruïlla. Una experiencia única.,0
Cruïlla 2024 tuvo el mejor cartel hasta ahora. Muy bien organizado y divertido.,0
Odio que las mujeres deberían ser expulsados de el Cruïlla.,1
Odio que las personas con discapacidad son repugnantes en el Cruïlla.,1
Odio que los asiáticos son una plaga en el Cruïlla.,1
La comida en los puestos de Cruïlla estuvo increíble este año. ¡Recomiendo los sabores locales!,0
Cruïlla 2024 tuvo el mejor cartel hasta ahora. Muy bien organizado y divertido.,0
La comida en los puestos de Cruïlla estuvo increíble este año. ¡Recomiendo los sabores locales!,0
Recién vuelvo de Cruïlla. Cansado pero feliz. ¡Ya quiero volver el próximo año!,0
Descubrí buena música indie en Cruïlla. Me encantó ver nuevos artistas.,0
Odio que los negros son una plaga en el Cruïlla.,1
¿Por qué los latinos arruinaron mi noche en el Cruïlla.,1
La comida en los puestos de Cruïlla estuvo increíble este año. ¡Recomiendo los sabores locales!,0
¿Por qué los latinos hacen del festival una broma el Cruïlla.,1
Odio que los no binarios arruinaron mi noche en el Cruïlla.,1
Odio que los asiáticos son una plaga en el Cruïlla.,1
Es horrible que las personas con discapacidad no deberían estar en el Cruïlla.,1
No soporto que los negros son repugnantes en el Cruïlla.,1
Odio que los negros deberían ser expulsados de el Cruïlla.,1
Descubrí buena música indie en Cruïlla. Me encantó ver nuevos artistas.,0
El ambiente en Cruïlla siempre es tan acogedor e inclusivo.,0
No soporto que las personas trans están arruinando el Cruïlla.,1
No soporto que los negros me dan asco en el Cruïlla.,1
Recién vuelvo de Cruïlla. Cansado pero feliz. ¡Ya quiero volver el próximo año!,0
¿Por qué los inmigrantes son repugnantes en el Cruïlla.,1
Recién vuelvo de Cruïlla. Cansado pero feliz. ¡Ya quiero volver el próximo año!,0
Es horrible que las mujeres me dan asco en el Cruïlla.,1
Es horrible que las personas trans son una plaga en el Cruïlla.,1
Lo pasé increíble en el Cruïlla este año. El ambiente fue espectacular.,0
Recién vuelvo de Cruïlla. Cansado pero feliz. ¡Ya quiero volver el próximo año!,0
No soporto que las personas de color son una plaga en el Cruïlla.,1
Recién vuelvo de Cruïlla. Cansado pero feliz. ¡Ya quiero volver el próximo año!,0
No soporto que los negros arruinaron mi noche en el Cruïlla.,1
¿Por qué las personas trans son una plaga en el Cruïlla.,1
Es horrible que los asiáticos deberían ser expulsados de el Cruïlla.,1
¿Por qué las personas trans no deberían estar en el Cruïlla.,1
¿Por qué las personas con discapacidad no deberían estar en el Cruïlla.,1
Recién vuelvo de Cruïlla. Cansado pero feliz. ¡Ya quiero volver el próximo año!,0
¿Por qué las personas con discapacidad arruinaron mi noche en el Cruïlla.,1
Descubrí buena música indie en Cruïlla. Me encantó ver nuevos artistas.,0
No soporto que los latinos están arruinando el Cruïlla.,1
No soporto que los gays son repugnantes en el Cruïlla.,1
¿Por qué los negros arruinaron mi noche en el Cruïlla.,1
"El Festival Cruïlla fue alucinante: la comida, la música, la gente. ¡Fin de semana perfecto!",0
El ambiente en Cruïlla siempre es tan acogedor e inclusivo.,0
Odio que los gays deberían ser expulsados de el Cruïlla.,1
No soporto que los latinos no deberían estar en el Cruïlla.,1
Me encantó la diversidad de artistas en Cruïlla. Una experiencia única.,0
Me encantó la diversidad de artistas en Cruïlla. Una experiencia única.,0
Descubrí buena música indie en Cruïlla. Me encantó ver nuevos artistas.,0
No soporto que las personas trans hacen del festival una broma el Cruïlla.,1
Cruïlla 2024 tuvo el mejor cartel hasta ahora. Muy bien organizado y divertido.,0
Es horrible que los gays hacen del festival una broma el Cruïlla.,1
"El Festival Cruïlla fue alucinante: la comida, la música, la gente. ¡Fin de semana perfecto!",0
¿Por qué los inmigrantes deberían ser expulsados de el Cruïlla.,1
¿Por qué los negros no deberían estar en el Cruïlla.,1
No soporto que los inmigrantes no deberían estar en el Cruïlla.,1
Odio que los gays arruinaron mi noche en el Cruïlla.,1
Recién vuelvo de Cruïlla. Cansado pero feliz. ¡Ya quiero volver el próximo año!,0
"No fue mi edición favorita de Cruïlla, pero igual lo disfruté.",0
No soporto que los negros me dan asco en el Cruïlla.,1
Odio que los inmigrantes son una plaga en el Cruïlla.,1
Descubrí buena música indie en Cruïlla. Me encantó ver nuevos artistas.,0
Es horrible que los asiáticos son repugnantes en el Cruïlla.,1
Odio que las mujeres son repugnantes en el Cruïlla.,1
"El Festival Cruïlla fue alucinante: la comida, la música, la gente. ¡Fin de semana perfecto!",0
Un día tranquilo en Cruïlla con amigos. Disfrutamos mucho de los espectáculos de comedia.,0
Un día tranquilo en Cruïlla con amigos. Disfrutamos mucho de los espectáculos de comedia.,0
¿Por qué las personas trans deberían ser expulsados de el Cruïlla.,1
Es horrible que las mujeres deberían ser expulsados de el Cruïlla.,1
Es horrible que los asiáticos deberían ser expulsados de el Cruïlla.,1
Odio que los inmigrantes me dan asco en el Cruïlla.,1
No soporto que las mujeres deberían ser expulsados de el Cruïlla.,1
No soporto que las personas trans hacen del festival una broma el Cruïlla.,1
¿Por qué las personas de color me dan asco en el Cruïlla.,1
Un día tranquilo en Cruïlla con amigos. Disfrutamos mucho de los espectáculos de comedia.,0
Lo pasé increíble en el Cruïlla este año. El ambiente fue espectacular.,0
Es horrible que los no binarios hacen del festival una broma el Cruïlla.,1
Un día tranquilo en Cruïlla con amigos. Disfrutamos mucho de los espectáculos de comedia.,0
Un día tranquilo en Cruïlla con amigos. Disfrutamos mucho de los espectáculos de comedia.,0
Lo pasé increíble en el Cruïlla este año. El ambiente fue espectacular.,0
¿Por qué las personas con discapacidad están arruinando el Cruïlla.,1
Me encantó la diversidad de artistas en Cruïlla. Una experiencia única.,0
Me encantó la diversidad de artistas en Cruïlla. Una experiencia única.,0
La comida en los puestos de Cruïlla estuvo increíble este año. ¡Recomiendo los sabores locales!,0
Lo pasé increíble en el Cruïlla este año. El ambiente fue espectacular.,0
Es horrible que los latinos me dan asco en el Cruïlla.,1
El ambiente en Cruïlla siempre es tan acogedor e inclusivo.,0
Odio que los latinos son repugnantes en el Cruïlla.,1
Odio que las personas trans arruinaron mi noche en el Cruïlla.,1
La comida en los puestos de Cruïlla estuvo increíble este año. ¡Recomiendo los sabores locales!,0
No soporto que las personas con discapacidad no deberían estar en el Cruïlla.,1
Es horrible que las personas de color son repugnantes en el Cruïlla.,1
Es horrible que los no binarios me dan asco en el Cruïlla.,1
Recién vuelvo de Cruïlla. Cansado pero feliz. ¡Ya quiero volver el próximo año!,0
"No fue mi edición favorita de Cruïlla, pero igual lo disfruté.",0
Me encantó la diversidad de artistas en Cruïlla. Una experiencia única.,0
Es horrible que los no binarios están arruinando el Cruïlla.,1
¿Por qué los inmigrantes hacen del festival una broma el Cruïlla.,1
¿Por qué los latinos deberían ser expulsados de el Cruïlla.,1
"El Festival Cruïlla fue alucinante: la comida, la música, la gente. ¡Fin de semana perfecto!",0
Es horrible que los gays no deberían estar en el Cruïlla.,1
Cruïlla 2024 tuvo el mejor cartel hasta ahora. Muy bien organizado y divertido.,0
El ambiente en Cruïlla siempre es tan acogedor e inclusivo.,0
Recién vuelvo de Cruïlla. Cansado pero feliz. ¡Ya quiero volver el próximo año!,0
Es horrible que los latinos deberían ser expulsados de el Cruïlla.,1
Odio que las mujeres deberían ser expulsados de el Cruïlla.,1
Odio que los asiáticos son una plaga en el Cruïlla.,1
Descubrí buena música indie en Cruïlla. Me encantó ver nuevos artistas.,0
Es horrible que los gays no deberían estar en el Cruïlla.,1
Recién vuelvo de Cruïlla. Cansado pero feliz. ¡Ya quiero volver el próximo año!,0
"No fue mi edición favorita de Cruïlla, pero igual lo disfruté.",0
"No fue mi edición favorita de Cruïlla, pero igual lo disfruté.",0
"El Festival Cruïlla fue alucinante: la comida, la música, la gente. ¡Fin de semana perfecto!",0
"El Festival Cruïlla fue alucinante: la comida, la música, la gente. ¡Fin de semana perfecto!",0
Es horrible que los inmigrantes arruinaron mi noche en el Cruïlla.,1
La comida en los puestos de Cruïlla estuvo increíble este año. ¡Recomiendo los sabores locales!,0
Lo pasé increíble en el Cruïlla este año. El ambiente fue espectacular.,0
¿Por qué los asiáticos no deberían estar en el Cruïlla.,1
El ambiente en Cruïlla siempre es tan acogedor e inclusivo.,0
Recién vuelvo de Cruïlla. Cansado pero feliz. ¡Ya quiero volver el próximo año!,0
Recién vuelvo de Cruïlla. Cansado pero feliz. ¡Ya quiero volver el próximo año!,0
Me encantó la diversidad de artistas en Cruïlla. Una experiencia única.,0
"No fue mi edición favorita de Cruïlla, pero igual lo disfruté.",0
La comida en los puestos de Cruïlla estuvo increíble este año. ¡Recomiendo los sabores locales!,0
Descubrí buena música indie en Cruïlla. Me encantó ver nuevos artistas.,0
Recién vuelvo de Cruïlla. Cansado pero feliz. ¡Ya quiero volver el próximo año!,0
Es horrible que los gays me dan asco en el Cruïlla.,1
El ambiente en Cruïlla siempre es tan acogedor e inclusivo.,0
Cruïlla 2024 tuvo el mejor cartel hasta ahora. Muy bien organizado y divertido.,0
No soporto que los negros son repugnantes en el Cruïlla.,1
"El Festival Cruïlla fue alucinante: la comida, la música, la gente. ¡Fin de semana perfecto!",0
No soporto que las personas trans me dan asco en el Cruïlla.,1
No soporto que las personas de color están arruinando el Cruïlla.,1
¿Por qué los no binarios me dan asco en el Cruïlla.,1
¿Por qué los asiáticos están arruinando el Cruïlla.,1
Descubrí buena música indie en Cruïlla. Me encantó ver nuevos artistas.,0
Es horrible que los inmigrantes arruinaron mi noche en el Cruïlla.,1
La comida en los puestos de Cruïlla estuvo increíble este año. ¡Recomiendo los sabores locales!,0
Cruïlla 2024 tuvo el mejor cartel hasta ahora. Muy bien organizado y divertido.,0
Es horrible que los asiáticos están arruinando el Cruïlla.,1
¿Por qué los latinos no deberían estar en el Cruïlla.,1
Me encantó la diversidad de artistas en Cruïlla. Una experiencia única.,0
Descubrí buena música indie en Cruïlla. Me encantó ver nuevos artistas.,0
¿Por qué los gays hacen del festival una broma el Cruïlla.,1
"No fue mi edición favorita de Cruïlla, pero igual lo disfruté.",0
No soporto que las personas de color arruinaron mi noche en el Cruïlla.,1
Lo pasé increíble en el Cruïlla este año. El ambiente fue espectacular.,0
La comida en los puestos de Cruïlla estuvo increíble este año. ¡Recomiendo los sabores locales!,0
Odio que las personas de color no deberían estar en el Cruïlla.,1
Odio que los latinos son repugnantes en el Cruïlla.,1
El ambiente en Cruïlla siempre es tan acogedor e inclusivo.,0
Cruïlla 2024 tuvo el mejor cartel hasta ahora. Muy bien organizado y divertido.,0
Recién vuelvo de Cruïlla. Cansado pero feliz. ¡Ya quiero volver el próximo año!,0
Es horrible que los negros son repugnantes en el Cruïlla.,1
La comida en los puestos de Cruïlla estuvo increíble este año. ¡Recomiendo los sabores locales!,0
Un día tranquilo en Cruïlla con amigos. Disfrutamos mucho de los espectáculos de comedia.,0
La comida en los puestos de Cruïlla estuvo increíble este año. ¡Recomiendo los sabores locales!,0
¿Por qué los asiáticos deberían ser expulsados de el Cruïlla.,1
No soporto que los gays hacen del festival una broma el Cruïlla.,1
¿Por qué los latinos son una plaga en el Cruïlla.,1
Es horrible que los latinos arruinaron mi noche en el Cruïlla.,1
La comida en los puestos de Cruïlla estuvo increíble este año. ¡Recomiendo los sabores locales!,0
Lo pasé increíble en el Cruïlla este año. El ambiente fue espectacular.,0
Es horrible que los gays hacen del festival una broma el Cruïlla.,1
Odio que los no binarios hacen del festival una broma el Cruïlla.,1
Es horrible que los no binarios me dan asco en el Cruïlla.,1
"No fue mi edición favorita de Cruïlla, pero igual lo disfruté.",0
No soporto que los gays son una plaga en el Cruïlla.,1
¿Por qué los negros me dan asco en el Cruïlla.,1
"No fue mi edición favorita de Cruïlla, pero igual lo disfruté.",0
Es horrible que los asiáticos arruinaron mi noche en el Cruïlla.,1
Odio que los no binarios son repugnantes en el Cruïlla.,1
No soporto que las mujeres me dan asco en el Cruïlla.,1
"El Festival Cruïlla fue alucinante: la comida, la música, la gente. ¡Fin de semana perfecto!",0
"No fue mi edición favorita de Cruïlla, pero igual lo disfruté.",0
Es horrible que las personas de color me dan asco en el Cruïlla.,1
Recién vuelvo de Cruïlla. Cansado pero feliz. ¡Ya quiero volver el próximo año!,0
"El Festival Cruïlla fue alucinante: la comida, la música, la gente. ¡Fin de semana perfecto!",0
No soporto que las personas trans deberían ser expulsados de el Cruïlla.,1
Odio que las personas con discapacidad deberían ser expulsados de el Cruïlla.,1
Es horrible que los gays son una plaga en el Cruïlla.,1
No soporto que las personas con discapacidad me dan asco en el Cruïlla.,1
"No fue mi edición favorita de Cruïlla, pero igual lo disfruté.",0
Me encantó la diversidad de artistas en Cruïlla. Una experiencia única.,0
Odio que los inmigrantes son repugnantes en el Cruïlla.,1
"No fue mi edición favorita de Cruïlla, pero igual lo disfruté.",0
"El Festival Cruïlla fue alucinante: la comida, la música, la gente. ¡Fin de semana perfecto!",0
Cruïlla 2024 tuvo el mejor cartel hasta ahora. Muy bien organizado y divertido.,0
Cruïlla 2024 tuvo el mejor cartel hasta ahora. Muy bien organizado y divertido.,0
Odio que los gays no deberían estar en el Cruïlla.,1
Es horrible que las mujeres no deberían estar en el Cruïlla.,1
El ambiente en Cruïlla siempre es tan acogedor e inclusivo.,0
"No fue mi edición favorita de Cruïlla, pero igual lo disfruté.",0
No soporto que las personas de color están arruinando el Cruïlla.,1
No soporto que los asiáticos están arruinando el Cruïlla.,1
Odio que las mujeres son repugnantes en el Cruïlla.,1
Es horrible que las personas de color son repugnantes en el Cruïlla.,1
"El Festival Cruïlla fue alucinante: la comida, la música, la gente. ¡Fin de semana perfecto!",0
No soporto que los negros hacen del festival una broma el Cruïlla.,1
"No fue mi edición favorita de Cruïlla, pero igual lo disfruté.",0
Descubrí buena música indie en Cruïlla. Me encantó ver nuevos artistas.,0
La comida en los puestos de Cruïlla estuvo increíble este año. ¡Recomiendo los sabores locales!,0
La comida en los puestos de Cruïlla estuvo increíble este año. ¡Recomiendo los sabores locales!,0
"No fue mi edición favorita de Cruïlla, pero igual lo disfruté.",0
No soporto que las personas con discapacidad son una plaga en el Cruïlla.,1
Me encantó la diversidad de artistas en Cruïlla. Una experiencia única.,0
Me encantó la diversidad de artistas en Cruïlla. Una experiencia única.,0
No soporto que las personas trans me dan asco en el Cruïlla.,1
¿Por qué los asiáticos me dan asco en el Cruïlla.,1
"El Festival Cruïlla fue alucinante: la comida, la música, la gente. ¡Fin de semana perfecto!",0
Cruïlla 2024 tuvo el mejor cartel hasta ahora. Muy bien organizado y divertido.,0
Es horrible que las personas con discapacidad hacen del festival una broma el Cruïlla.,1
¿Por qué los inmigrantes son repugnantes en el Cruïlla.,1
La comida en los puestos de Cruïlla estuvo increíble este año. ¡Recomiendo los sabores locales!,0
Odio que los negros son una plaga en el Cruïlla.,1
Es horrible que los latinos están arruinando el Cruïlla.,1
Odio que las personas trans no deberían estar en el Cruïlla.,1
No soporto que las personas con discapacidad están arruinando el Cruïlla.,1
"No fue mi edición favorita de Cruïlla, pero igual lo disfruté.",0
Un día tranquilo en Cruïlla con amigos. Disfrutamos mucho de los espectáculos de comedia.,0
Odio que los gays hacen del festival una broma el Cruïlla.,1
"No fue mi edición favorita de Cruïlla, pero igual lo disfruté.",0
No soporto que los negros son una plaga en el Cruïlla.,1
"El Festival Cruïlla fue alucinante: la comida, la música, la gente. ¡Fin de semana perfecto!",0
Cruïlla 2024 tuvo el mejor cartel hasta ahora. Muy bien organizado y divertido.,0
